"","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model"
"30","stan.nuts",5,26,0.9,53.7900000000009,4825.24783787841,13312.6755414253,20000,4912.6575234653,0.999950020181472,1.00058175736863,1.00002044283686,"diag_e",0.115420645288493,89.7052953686249,53.7900000000009,"growth_nc"
"31","jags",6,26,0.5,28.0599999999977,262.069564342584,3010.4358029458,20000,259.116448037035,0.999949998771146,1.00283614364806,1.00002737165576,NA,NA,9.33961383972224,28.0599999999977,"growth_nc"
"32","stan.nuts",6,26,0.9,50.7999999999956,4886.78772872406,12892.8106183872,20000,5200.89061424256,0.999950001018523,1.00057484144589,0.999993454486608,"diag_e",0.110869717207938,96.1966088331591,50.7999999999956,"growth_nc"
"33","jags",7,26,0.5,23.0500000000029,257.708811100822,2806.2944657505,20000,239.650483153014,0.999951055250824,1.00179692891888,1.00021470368306,NA,NA,11.1804256442859,23.0500000000029,"growth_nc"
"34","stan.nuts",7,26,0.9,49.9699999999939,4206.17713115137,11763.2180811986,20000,4523.17403278311,0.999950000657699,1.00034875411469,0.999969413879507,"diag_e",0.10625718289323,84.1740470512685,49.9699999999939,"growth_nc"
"35","jags",8,26,0.5,22.3100000000049,320.636117014814,2993.06669185327,20000,242.788406370127,0.999950026986016,1.00236858687432,1.00014285716656,NA,NA,14.371856432754,22.3100000000049,"growth_nc"
"36","stan.nuts",8,26,0.9,57.7300000000032,4877.84908144789,11441.107083349,20000,5091.45465071305,0.999949998751272,1.0000704561225,0.999972232031592,"diag_e",0.0929933802282359,84.494181213366,57.7300000000032,"growth_nc"
"37","jags",9,26,0.5,22.2000000000044,220.989808820483,2268.86809132028,20000,218.054765077643,0.999957028936209,1.00226461374508,1.00037712120155,NA,NA,9.9544958928126,22.2000000000044,"growth_nc"
"38","stan.nuts",9,26,0.9,46.5800000000017,4563.37083279985,13742.8895515464,20000,4783.90660083137,0.999950070136627,1.00035746182487,0.999980711494533,"diag_e",0.14803556047802,97.9684592700662,46.5800000000017,"growth_nc"
"39","jags",10,26,0.5,27.9700000000012,180.615239352757,2149.39588055612,20000,249.405402644984,0.999950657187239,1.00228201402223,1.0002462872111,NA,NA,6.45746297292632,27.9700000000012,"growth_nc"
"40","stan.nuts",10,26,0.9,50.489999999998,5241.13587729971,13866.2298376995,20000,5185.48865449057,0.999950134358286,1.00016311363516,0.999979747900262,"diag_e",0.128932472145911,103.805424387006,50.489999999998,"growth_nc"
"41","jags",1,106,0.5,133.939999999995,281.304282429615,3655.12836771714,20000,242.93530999421,0.999950014900923,1.00216861025763,1.00002803197139,NA,NA,2.1002260895149,133.939999999995,"growth_nc"
"42","stan.nuts",1,106,0.9,221.050000000003,3582.81377662796,18076.6223633548,20000,3723.41446873483,0.999949999005332,1.00045002583323,0.999980360813682,"diag_e",0.123246585810662,16.2081600390315,221.050000000003,"growth_nc"
"43","jags",2,106,0.5,121.970000000001,198.175302838589,3719.81972874353,20000,214.873149526933,0.999950003318634,1.00541902681947,1.00010836970996,NA,NA,1.62478726603745,121.970000000001,"growth_nc"
"44","stan.nuts",2,106,0.9,221.409999999996,3407.87978582725,20000,20000,3762.35923967305,0.999950003052953,1.00019686481368,0.999972515394074,"diag_e",0.134305458941837,15.3917157573159,221.409999999996,"growth_nc"
"45","jags",3,106,0.5,125.209999999999,291.750667180535,3664.33068136149,20000,248.148426587956,0.99995000789739,1.0039019095139,1.00013885474966,NA,NA,2.33009078492562,125.209999999999,"growth_nc"
"46","stan.nuts",3,106,0.9,273.290000000001,3664.66290971939,19048.2775182545,20000,3679.54486707623,0.999950001698529,1.0003250819967,0.99996894460123,"diag_e",0.111204128904906,13.4094292133608,273.290000000001,"growth_nc"
"47","jags",4,106,0.5,125.339999999997,294.035313045457,3686.62351920407,20000,248.129804719818,0.999950016653566,1.00254610756666,1.00006791386804,NA,NA,2.34590165187063,125.339999999997,"growth_nc"
"48","stan.nuts",4,106,0.9,274,3572.76873172533,20000,20000,3581.94285018207,0.999950000096949,1.00038834790759,0.99997736049716,"diag_e",0.102639003701283,13.0393019406034,274,"growth_nc"
"49","jags",5,106,0.5,130.580000000002,232.745449464807,3697.18018546481,20000,213.894686124609,0.999950320463137,1.00203205579138,1.00007149502781,NA,NA,1.78239737681731,130.580000000002,"growth_nc"
"50","stan.nuts",5,106,0.9,274.400000000001,3114.73919550626,20000,20000,3564.54519021359,0.999950004393569,1.00103419163987,0.999981116667033,"diag_e",0.106752870434853,11.3510903626321,274.400000000001,"growth_nc"
"51","jags",6,106,0.5,125.650000000001,304.868383054691,3689.18964112289,20000,244.709692711598,0.999950003772795,1.00247682058393,1.00002273148527,NA,NA,2.42633014766961,125.650000000001,"growth_nc"
"52","stan.nuts",6,106,0.9,232.860000000001,3664.29001481008,18042.0461353657,20000,3976.89774311382,0.999950042782625,1.0004288290499,0.999972121435439,"diag_e",0.120235759988642,15.7360217075069,232.860000000001,"growth_nc"
"53","jags",7,106,0.5,125.559999999998,301.89941725682,3646.08697134788,20000,269.756457027063,0.999949998936473,1.0012483456215,1.00003884439087,NA,NA,2.40442352068195,125.559999999998,"growth_nc"
"54","stan.nuts",7,106,0.9,282.040000000001,3830.89495917689,20000,20000,3917.27251088696,0.999950003484087,1.00036505046503,0.999970584773094,"diag_e",0.10103193143514,13.5828072584629,282.040000000001,"growth_nc"
"55","jags",8,106,0.5,128.75,199.424031405202,3617.20968758161,20000,189.750704132821,0.999950016154711,1.00496800154954,1.00003753673812,NA,NA,1.54892451576856,128.75,"growth_nc"
"56","stan.nuts",8,106,0.9,263.209999999999,3567.99826697219,20000,20000,3997.21454615852,0.999950064194606,1.00056576470454,0.999969051740543,"diag_e",0.107726024098974,13.5557093840363,263.209999999999,"growth_nc"
"57","jags",9,106,0.5,128.790000000001,278.893645585713,3717.29716192803,20000,232.45665387333,0.999950167903241,1.00286545142885,1.00010152270731,NA,NA,2.16549146351201,128.790000000001,"growth_nc"
"58","stan.nuts",9,106,0.9,272.790000000001,3802.76040089016,20000,20000,3909.28049338826,0.99994999876022,1.00057235863439,0.999985469777144,"diag_e",0.107199131108299,13.9402485460983,272.790000000001,"growth_nc"
"59","jags",10,106,0.5,129.5,171.150068381742,3826.46769503253,20000,194.353570889059,0.999950111063276,1.00137597980346,1.00004519002079,NA,NA,1.32162214966596,129.5,"growth_nc"
"60","stan.nuts",10,106,0.9,231.449999999997,3265.67220904718,18312.4575533312,20000,3746.37691108975,0.999950016041255,1.00060161811061,0.999988857550297,"diag_e",0.121591030474119,14.1096228517918,231.449999999997,"growth_nc"
"61","jags",1,156,0.5,185.5,354.557047058227,4481.3935026518,20000,300.111744051251,0.999950045953581,1.00194898718084,1.0000549642508,NA,NA,1.9113587442492,185.5,"growth_nc"
"62","stan.nuts",1,156,0.9,361.25,2998.66612560652,14507.4404981839,20000,3314.36616300228,0.999949998832221,1.00055193030583,0.999985669510371,"diag_e",0.102034414438254,8.30080588403188,361.25,"growth_nc"
"63","jags",2,156,0.5,183.790000000001,337.813825550333,4500.13505169072,20000,320.181201657938,0.999950004402491,1.01915434752018,1.0000377426566,NA,NA,1.83804246994032,183.790000000001,"growth_nc"
"64","stan.nuts",2,156,0.9,318.439999999995,3657.20210338744,20000,20000,3676.82708538728,0.999950005626056,1.00099407718856,0.999966487590934,"diag_e",0.149485867028104,11.4847447035156,318.439999999995,"growth_nc"
"65","jags",3,156,0.5,192.230000000003,318.232559201984,4557.86971841418,20000,296.100862157468,0.999950005050961,1.0129310333571,1.00002778093238,NA,NA,1.65547812101118,192.230000000003,"growth_nc"
"66","stan.nuts",3,156,0.9,332.120000000003,3671.3986422613,20000,20000,3592.10677886298,0.999950025027075,1.00035868917188,0.999981274136054,"diag_e",0.127412780193534,11.0544340667869,332.120000000003,"growth_nc"
"67","jags",4,156,0.5,194.379999999997,319.173100069635,4465.58972637644,20000,294.30606216017,0.999950016137619,1.00214880581157,1.00007608617962,NA,NA,1.64200586515917,194.379999999997,"growth_nc"
"68","stan.nuts",4,156,0.9,333.920000000006,3669.7011068115,20000,20000,3533.7819774189,0.99995000382879,1.00074135735657,0.999987403442926,"diag_e",0.121487952439331,10.9897613404751,333.920000000006,"growth_nc"
"69","jags",5,156,0.5,189.25,310.742204388108,4525.07903364097,20000,305.635011012026,0.999950004518592,1.00766804591473,1.00007939095655,NA,NA,1.64196673388696,189.25,"growth_nc"
"70","stan.nuts",5,156,0.9,325.780000000006,3490.23175649991,20000,20000,3664.14479860505,0.999950024641772,1.00032276115123,0.999964644895396,"diag_e",0.160025815548991,10.7134623258022,325.780000000006,"growth_nc"
"71","jags",6,156,0.5,195.470000000001,360.650867030554,4295.28394492394,20000,325.571080948087,0.999949998852255,1.00422773638595,1.00006194867166,NA,NA,1.84504459523483,195.470000000001,"growth_nc"
"72","stan.nuts",6,156,0.9,314.470000000001,3871.81537647162,20000,20000,3904.60605287644,0.999949998750813,1.00034958663531,0.999966607701943,"diag_e",0.142976670420992,12.3121931391599,314.470000000001,"growth_nc"
"73","jags",7,156,0.5,194.790000000001,298.056424510278,4445.63014278587,20000,304.238948478922,0.999950122587496,1.00576148358626,1.00013553624918,NA,NA,1.53014233025452,194.790000000001,"growth_nc"
"74","stan.nuts",7,156,0.9,335.68,3370.64935412972,20000,20000,3737.48003168019,0.999950000243172,1.00081402740474,0.999987768278115,"diag_e",0.12490185592673,10.041257608823,335.68,"growth_nc"
"75","jags",8,156,0.5,198.849999999999,361.494220473666,4372.78730440228,20000,303.653650472331,0.999949999606396,1.00104985560657,1.00002223112976,NA,NA,1.81792416632471,198.849999999999,"growth_nc"
"76","stan.nuts",8,156,0.9,323.669999999998,3675.91085766156,20000,20000,3887.68819770657,0.999950004349053,1.00032948762031,0.999972434847528,"diag_e",0.134478057580313,11.3569711671195,323.669999999998,"growth_nc"
"77","jags",9,156,0.5,194.110000000001,324.34371627364,4349.24271084373,20000,313.936569021259,0.999949998793865,1.00147085659153,1.00003871064832,NA,NA,1.67092739309484,194.110000000001,"growth_nc"
"78","stan.nuts",9,156,0.9,321.020000000004,3654.19663136543,20000,20000,3733.81584144621,0.99994999883001,1.00016950257434,0.999967819416342,"diag_e",0.145666124308206,11.3830809026397,321.020000000004,"growth_nc"
"79","jags",10,156,0.5,195.560000000005,285.177529118634,4682.34495600274,20000,303.300603700621,0.999950000906974,1.00827773017121,1.00012213422318,NA,NA,1.4582610406966,195.560000000005,"growth_nc"
"80","stan.nuts",10,156,0.9,324.129999999997,3516.61322499858,20000,20000,3665.85633714567,0.999950011821103,1.00059367842754,0.999974426190399,"diag_e",0.137388961450088,10.849391370742,324.129999999997,"growth_nc"
"81","jags",1,206,0.5,246.110000000001,278.763513487153,4458.97502324018,20000,274.698252019326,0.999950041780436,1.00456854054069,1.00010438239086,NA,NA,1.13267853190505,246.110000000001,"growth_nc"
"82","stan.nuts",1,206,0.9,514.670000000006,3363.29064166006,20000,20000,3418.5300498884,0.999950003335081,1.00156395397293,0.999972081160294,"diag_e",0.110330214670536,6.53484881897142,514.670000000006,"growth_nc"
"83","jags",2,206,0.5,244.900000000001,238.922055717901,4519.83204129208,20000,261.51364562035,0.999949999875771,1.00169688383118,1.00005174938826,NA,NA,0.975590264262554,244.900000000001,"growth_nc"
"84","stan.nuts",2,206,0.9,487.580000000002,3541.29080353655,19280.2960722867,20000,3477.12209944648,0.999949998900891,1.00041247297035,0.999973160489921,"diag_e",0.11504930278794,7.26299438766261,487.580000000002,"growth_nc"
"85","jags",3,206,0.5,248.089999999997,274.751846144183,4512.40368332492,20000,255.802802262762,0.999950114492537,1.0043622971608,1.0000389741393,NA,NA,1.10746844348497,248.089999999997,"growth_nc"
"86","stan.nuts",3,206,0.9,437.239999999998,3360.98282464217,20000,20000,3572.70916442202,0.999949998765254,1.00056198847235,0.999970643995055,"diag_e",0.126405692571642,7.68681462044229,437.239999999998,"growth_nc"
"87","jags",4,206,0.5,250.189999999995,200.221030386993,4679.9723986456,20000,264.805573693832,0.999949999907599,1.00697213802701,1.00008901917306,NA,NA,0.800275911854979,250.189999999995,"growth_nc"
"88","stan.nuts",4,206,0.9,529.329999999994,3383.11261798447,20000,20000,3562.04173468918,0.99994999961416,1.00032910746644,0.999968666687845,"diag_e",0.106387676292502,6.39131093643758,529.329999999994,"growth_nc"
"89","jags",5,206,0.5,252.159999999996,268.875947549237,4632.13245033682,20000,225.485958972928,0.999950115028877,1.00235735341991,1.00008971709432,NA,NA,1.06629103564896,252.159999999996,"growth_nc"
"90","stan.nuts",5,206,0.9,498.620000000003,3125.13508241428,20000,20000,3360.68572805123,0.999949999446089,1.00041325943355,0.999982392949039,"diag_e",0.112826277828673,6.26756865431444,498.620000000003,"growth_nc"
"91","jags",6,206,0.5,251.93,272.301509599697,4621.24935117061,20000,264.977958666871,0.999949999518185,1.00277215758459,1.00007416459102,NA,NA,1.08086178541538,251.93,"growth_nc"
"92","stan.nuts",6,206,0.9,527.650000000001,2922.73923635251,20000,20000,3311.27999804711,0.999950000387399,1.00036546211528,0.999966999618005,"diag_e",0.106690656765743,5.53916277144414,527.650000000001,"growth_nc"
"93","jags",7,206,0.5,252.780000000006,286.149932933341,4483.80220551764,20000,253.153072148672,0.999950000908418,1.00261589746586,1.00002948241983,NA,NA,1.13201176095156,252.780000000006,"growth_nc"
"94","stan.nuts",7,206,0.9,465.989999999998,3168.40917934541,19079.4098762577,20000,3680.15902570319,0.999949998761091,1.00020643011968,0.99996476251971,"diag_e",0.119381726312188,6.79930723694806,465.989999999998,"growth_nc"
"95","jags",8,206,0.5,253.080000000002,279.335605931288,4548.42058808706,20000,245.09764018711,0.999950033379837,1.00883153275531,1.00009275973919,NA,NA,1.10374429402278,253.080000000002,"growth_nc"
"96","stan.nuts",8,206,0.9,545.150000000001,3202.09935636937,20000,20000,3272.03973628399,0.999950005016098,1.00033554271517,0.999972148927475,"diag_e",0.104272287032031,5.87379502223124,545.150000000001,"growth_nc"
"97","jags",9,206,0.5,252.720000000001,286.010966521279,4671.50709248983,20000,284.821321611146,0.99995002358194,1.00630272369878,1.00005717521305,NA,NA,1.13173063675719,252.720000000001,"growth_nc"
"98","stan.nuts",9,206,0.9,504.959999999999,3293.00961658835,20000,20000,3329.13574786943,0.999950035635819,1.00048397260759,0.999988217830384,"diag_e",0.112739288751994,6.52132766276211,504.959999999999,"growth_nc"
"99","jags",10,206,0.5,259.279999999999,246.142225724647,4522.01096308343,20000,254.93503778664,0.999949998751106,1.00156079655621,1.00003748807778,NA,NA,0.949329781412558,259.279999999999,"growth_nc"
"100","stan.nuts",10,206,0.9,436.980000000003,3561.86017457344,20000,20000,3431.34047184795,0.999950005921645,1.00052246587714,0.999976782473742,"diag_e",0.129602393779428,8.15108282890159,436.980000000003,"growth_nc"
"101","jags",1,406,0.5,495.23000000001,237.573570725722,4420.01410442563,20000,218.694813373677,0.999949998813649,1.0069234144887,1.00005285400156,NA,NA,0.479723705602886,495.23000000001,"growth_nc"
"102","stan.nuts",1,406,0.9,1300.82999999999,3672.82893857301,20000,20000,3682.07524789884,0.999949998893859,1.00029230577235,0.999961769409411,"diag_e",0.103565283435034,2.82345036520764,1300.82999999999,"growth_nc"
"103","jags",2,406,0.5,494.470000000001,291.136749790934,4522.44991828833,20000,233.211401428514,0.999949999451201,1.00305377815714,1.00003450764722,NA,NA,0.588785466845175,494.470000000001,"growth_nc"
"104","stan.nuts",2,406,0.9,1270.43999999999,3006.2938160678,20000,20000,3441.67229976341,0.999949998751106,1.00035578815153,0.99996916211304,"diag_e",0.112548897091628,2.36634065053669,1270.43999999999,"growth_nc"
"105","jags",3,406,0.5,511.690000000002,245.413924432373,4289.0774147627,20000,191.391105458336,0.999949998761118,1.00644145111024,1.00007929383214,NA,NA,0.479614462726205,511.690000000002,"growth_nc"
"106","stan.nuts",3,406,0.9,1027.34,3635.13145007271,20000,20000,3569.57123108766,0.999949998815491,1.00042358720031,0.999970525383824,"diag_e",0.129730613801559,3.53839181777476,1027.34,"growth_nc"
"107","jags",4,406,0.5,505.279999999999,258.872268272573,4420.18952227935,20000,217.121698031725,0.99994999874995,1.00226526252595,1.0000561961059,NA,NA,0.51233428647992,505.279999999999,"growth_nc"
"108","stan.nuts",4,406,0.9,1204.33,3620.71113537481,20000,20000,3599.30907898158,0.999949999141313,1.00031294212853,0.999969225666294,"diag_e",0.118114750138679,3.00641114592745,1204.33,"growth_nc"
"109","jags",5,406,0.5,505.770000000004,296.626364254242,4404.95883681592,20000,262.658734969235,0.999949999018805,1.00375892097095,1.00004628773346,NA,NA,0.586484695126717,505.770000000004,"growth_nc"
"110","stan.nuts",5,406,0.9,1269.58,3497.15316027662,20000,20000,3452.93632737321,0.999949999022926,1.0002307952982,0.999962324545566,"diag_e",0.110671357454598,2.75457486749683,1269.58,"growth_nc"
"111","jags",6,406,0.5,503.659999999989,255.358653929595,4382.36392419949,20000,225.721431474215,0.999949999841366,1.00317786002358,1.0000447341404,NA,NA,0.507006023765239,503.659999999989,"growth_nc"
"112","stan.nuts",6,406,0.9,995.919999999998,3271.26126955097,20000,20000,3568.55690237695,0.999949999274489,1.00061141911167,0.999972326212498,"diag_e",0.131307840064052,3.2846626933398,995.919999999998,"growth_nc"
"113","jags",7,406,0.5,511.569999999992,178.265265540274,4336.79397382299,20000,204.418160149589,0.99995000083348,1.00190617963441,1.00005289410234,NA,NA,0.348467004594243,511.569999999992,"growth_nc"
"114","stan.nuts",7,406,0.9,1151.46000000001,3518.44790222189,20000,20000,3704.20560103592,0.99994999875067,1.00036122584514,0.9999710010098,"diag_e",0.125876089007301,3.05564057997835,1151.46000000001,"growth_nc"
"115","jags",8,406,0.5,509.279999999999,217.563693647971,4296.12992032171,20000,206.116614253187,0.999949998763959,1.0033447339575,1.00008120167858,NA,NA,0.427198581621057,509.279999999999,"growth_nc"
"116","stan.nuts",8,406,0.9,998.470000000001,3704.38301147601,20000,20000,3557.06534362035,0.999949999292853,1.00119406497089,0.999974458515717,"diag_e",0.132152622130211,3.71005940236162,998.470000000001,"growth_nc"
"117","jags",9,406,0.5,514.330000000002,275.788281470118,4319.10418131421,20000,214.697979258436,0.999949998965561,1.00158707910036,1.00006055440586,NA,NA,0.536208818210326,514.330000000002,"growth_nc"
"118","stan.nuts",9,406,0.9,1017.57000000001,3443.63064830952,20000,20000,3549.68123888632,0.999949998959358,1.00038805293983,0.999970190842293,"diag_e",0.130061903290663,3.38417076791719,1017.57000000001,"growth_nc"
"119","jags",10,406,0.5,507.789999999994,198.796753726631,4353.35355901444,20000,209.290647555169,0.999949999524718,1.00185180552392,1.0000523434733,NA,NA,0.391494030458721,507.789999999994,"growth_nc"
"120","stan.nuts",10,406,0.9,1182.69,3509.10507056188,20000,20000,3649.96964337758,0.999949999020035,1.00038895538612,0.999971491400394,"diag_e",0.120955256353173,2.96705397911699,1182.69,"growth_nc"
