"","platform","seed","Npar","delta.target","time.warmup","time.sampling","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.sampling.time","samples.per.time","time.total","model"
"35","jags",6,106,0.5,0.279999999998836,29,162.282249744847,1234.78710155705,10000,188.196068301283,0.999899997338306,1.00424600832696,1.00030663464068,NA,NA,5.59593964637403,5.54242656232423,29.2799999999988,"growth_t"
"36","stan.nuts",6,106,0.8,21.681,54.112,1136.99300153777,4673.09758458304,10000,1179.75930703339,0.999900142603673,1.00106919426648,1.00000044238442,"diag_e",0.191942408865459,21.0118458297192,15.0012930156844,75.793,"growth_t"
"37","jags",1,206,0.5,0.529999999998836,60.8900000000012,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.25199218025643,2.23255948967464,61.4200000000001,"growth_t"
"38","stan.nuts",1,206,0.8,46.031,109.608,979.817413811883,6645.03147612223,10000,1072.38268765498,0.999899995012344,1.00148443473414,0.999978196449494,"diag_e",0.190799796636855,8.93928740431249,6.29544917284153,155.639,"growth_t"
"39","jags",2,206,0.5,0.530000000000655,60.1999999999989,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.27780405076112,2.25792530636947,60.7299999999996,"growth_t"
"40","stan.nuts",2,206,0.8,45.793,111.719,1251.16053104109,10000,10000,1151.40078806283,0.999900000537197,1.00083873940705,0.999983741485191,"diag_e",0.188456813031801,11.1991740978803,7.94327118594829,157.512,"growth_t"
"41","jags",3,206,0.5,0.510000000000218,60.7000000000007,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.25904124968394,2.24021898147059,61.2100000000009,"growth_t"
"42","stan.nuts",3,206,0.8,46.201,102.245,1013.72543371637,6042.89319097267,10000,982.684188060437,0.999900000098494,1.00161437098093,1.00001782601709,"diag_e",0.197381138537504,9.91466999575895,6.8289171396762,148.446,"growth_t"
"43","jags",4,206,0.5,0.539999999999054,61.1299999999992,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.24315072559821,2.22350906203698,61.6699999999983,"growth_t"
"44","stan.nuts",4,206,0.8,45.954,87.308,683.134491296947,5105.79351314876,10000,699.59395927467,0.999900056671162,1.00483783055943,1.00026869560489,"diag_e",0.214978230018582,7.82442034288893,5.12625122913469,133.262,"growth_t"
"45","jags",5,206,0.5,0.549999999999272,60.7800000000007,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.25606784889462,2.23583570611148,61.3299999999999,"growth_t"
"46","stan.nuts",5,206,0.8,44.372,105.687,967.245524351569,5962.23448447297,10000,958.335393999362,0.999900002746655,1.00373801860136,1.00017768981029,"diag_e",0.194585083911423,9.15198202571337,6.44576816020078,150.059,"growth_t"
"47","jags",6,206,0.5,0.510000000000218,61.0500000000011,137.123803855817,2136.852441348,10000,181.636252088544,0.999899995503458,1.00297104568147,1.0000552465836,NA,NA,2.24609015324839,2.22748219388911,61.5600000000013,"growth_t"
"48","stan.nuts",6,206,0.8,45.202,77.193,735.406396928306,5243.69550682103,10000,694.93244006328,0.999899995425048,1.00077138365114,0.999974828305644,"diag_e",0.229454621712211,9.52685343137728,6.00846764106627,122.395,"growth_t"
