"X","platform","seed","Npar","delta.target","time","minESS","medianESS","Nsims","minESS.coda","Rhat.min","Rhat.max","Rhat.median","metric","eps.final","samples.per.time","time.total","model","cor","mean.efficiency","sd.efficiency","median.efficiency","lwr.efficiency","upr.efficiency"
23,"jags",75834,2,0.5,0.70999999999998,12677.47671034,12974.3794078349,20000,12508.575442083,0.999949999058873,0.999991436554228,0.999970717806551,NA,NA,17855.6010004794,0.70999999999998,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
25,"jags",23712,2,0.5,0.659999999999968,11827.0016273239,11984.1397822607,20000,11766.7661502928,0.999967759513597,1.00005715174489,1.00001245562924,NA,NA,17919.6994353401,0.659999999999968,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
27,"jags",80542,2,0.5,0.740000000000009,12482.8084189031,12494.5145122978,20000,12444.6383241817,0.999952328398494,0.999994802206428,0.999973565302461,NA,NA,16868.6600255445,0.740000000000009,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
29,"jags",38632,2,0.5,0.720000000000027,11411.1723317282,11578.3835816759,20000,11992.7615959554,0.999965536673481,0.999970431572229,0.999967984122855,NA,NA,15848.850460733,0.720000000000027,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
31,"jags",47339,2,0.5,0.680000000000007,12391.6500235995,12584.0367142835,20000,12853.1558060421,0.999950380157251,0.999996620176803,0.999973500167027,NA,NA,18223.0147405873,0.680000000000007,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
33,"jags",54263,2,0.5,0.689999999999998,11654.2690196869,11694.5042232412,20000,12324.8748896154,0.999960172558807,1.00031628969138,1.00013823112509,NA,NA,16890.244956068,0.689999999999998,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
35,"jags",15202,2,0.5,0.670000000000016,11835.1320453003,11835.9594043954,20000,12046.0913526776,0.999950038603762,0.999950237330328,0.999950137967045,NA,NA,17664.376187015,0.670000000000016,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
37,"jags",26482,2,0.5,0.639999999999986,11826.1070040788,11898.4276931201,20000,11885.7953267619,0.999975004074895,0.999996372718464,0.99998568839668,NA,NA,18478.2921938735,0.639999999999986,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
39,"jags",32386,2,0.5,0.689999999999998,12239.3309043146,12511.1286849114,20000,12369.4869796952,0.999989345740578,1.00000918225036,0.999999263995469,NA,NA,17738.1607308908,0.689999999999998,"mvnc",0,17339.9835204623,1094.15157896828,17701.2684589529,14876.0308379792,18620.395746891
41,"jags",59189,2,0.5,0.660000000000025,10575.8468977554,10869.3861453429,20000,10754.6701206444,0.999977665503048,1.00032093715942,1.00014930133123,NA,NA,16024.0104511439,0.660000000000025,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
43,"jags",33032,2,0.5,0.649999999999977,10553.4116669932,10862.5832232576,20000,10599.4981713932,0.999950113198908,1.00005370103406,1.00000190711648,NA,NA,16236.0179492208,0.649999999999977,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
45,"jags",19139,2,0.5,0.670000000000016,10284.9753228428,10567.3112302935,20000,10455.6672087525,1.00001474097544,1.00001798474574,1.00001636286059,NA,NA,15350.7094370784,0.670000000000016,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
47,"jags",78362,2,0.5,0.79000000000002,9728.42593960263,10446.2943734555,20000,10388.3351581151,0.999984271963877,0.999987756131995,0.999986014047936,NA,NA,12314.4632146866,0.79000000000002,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
49,"jags",61413,2,0.5,0.670000000000016,10309.4716997589,10591.4655014785,20000,11013.599223177,0.999951435496632,0.999975224282384,0.999963329889508,NA,NA,15387.2711936697,0.670000000000016,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
51,"jags",72018,2,0.5,0.660000000000025,10504.5122902034,10530.9543881041,20000,10463.7418297158,0.999959132289466,0.999991839278513,0.99997548578399,NA,NA,15915.9277124287,0.660000000000025,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
53,"jags",66788,2,0.5,0.649999999999977,10864.2773587535,10882.0019487546,20000,10794.2482041872,0.999950905689764,0.999951708190342,0.999951306940053,NA,NA,16714.2728596214,0.649999999999977,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
55,"jags",19639,2,0.5,0.659999999999968,10009.2423414893,10593.6717690205,20000,11033.1921980202,0.999964008526927,0.99997952249637,0.999971765511648,NA,NA,15165.5186992269,0.659999999999968,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
57,"jags",68716,2,0.5,0.71999999999997,10409.5852716463,10456.7363886473,20000,10387.2389608762,1.00002206893911,1.00009817347003,1.00006012120457,NA,NA,14457.7573217316,0.71999999999997,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
59,"jags",34163,2,0.5,0.680000000000007,10424.5232156472,10805.2830401989,20000,10669.128263697,0.999991238942046,1.00000880753084,1.00000002323644,NA,NA,15330.181199481,0.680000000000007,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
61,"jags",52953,2,0.5,0.650000000000034,10938.4666926981,11004.312051183,20000,10899.5916181352,1.00021250187981,1.00039131002977,1.00030190595479,NA,NA,16828.4102964577,0.650000000000034,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
63,"jags",75834,2,0.5,0.710000000000036,10347.8260172152,10553.983465545,20000,10252.2384249589,0.999955879785486,1.00006550491363,1.00001069234956,NA,NA,14574.4028411475,0.710000000000036,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
65,"jags",23712,2,0.5,0.70999999999998,9831.02251873845,10224.277731908,20000,10343.2747514877,0.999979266300525,1.00028662422418,1.00013294526235,NA,NA,13846.5105897729,0.70999999999998,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
67,"jags",80542,2,0.5,0.680000000000007,10310.9506868529,10762.8857425925,20000,11019.5763364282,0.999953161711456,1.00008734675516,1.00002025423331,NA,NA,15163.1627747835,0.680000000000007,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
69,"jags",38632,2,0.5,0.699999999999989,11083.3615745932,11134.68864723,20000,11182.2283714479,0.999994622381439,1.0003054602911,1.00015004133627,NA,NA,15833.3736779905,0.699999999999989,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
71,"jags",47339,2,0.5,0.660000000000025,10654.795849662,10811.3358903954,20000,10884.1687843924,0.999968531443762,1.00008074830747,1.00002463987562,NA,NA,16143.6300752449,0.660000000000025,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
73,"jags",54263,2,0.5,0.730000000000018,9627.5631156805,10300.4452670208,20000,10926.0537730319,0.99996130064722,1.00003962370802,1.00000046217762,NA,NA,13188.4426242195,0.730000000000018,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
75,"jags",15202,2,0.5,0.649999999999977,10451.0454085687,10601.5754140681,20000,10822.9781551749,0.999955617159341,0.999967609386543,0.999961613272942,NA,NA,16078.5313977985,0.649999999999977,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
77,"jags",26482,2,0.5,0.680000000000007,10617.2411970852,10735.8897540016,20000,10710.8026349206,0.999964334984024,1.00005754035714,1.00001093767058,NA,NA,15613.5899957134,0.680000000000007,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
79,"jags",32386,2,0.5,0.659999999999968,11206.5250837726,11211.2560124022,20000,11236.7304638273,0.99995618794097,1.00017192175162,1.0000640548463,NA,NA,16979.5834602624,0.659999999999968,"mvnc",0.25,15357.288388584,1199.57036154983,15500.4305946916,12314.4632146866,16979.5834602624
81,"jags",59189,2,0.5,0.689999999999998,7318.95475575349,7391.92361465932,20000,7312.68946196264,0.999969081813121,1.0002561444728,1.00011261314296,NA,NA,10607.1808054399,0.689999999999998,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
83,"jags",33032,2,0.5,0.659999999999968,6941.90024918118,7245.50812479154,20000,7537.65861010056,1.00035774111716,1.00038573752143,1.00037173931929,NA,NA,10518.030680578,0.659999999999968,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
85,"jags",19139,2,0.5,0.680000000000007,7459.90709424713,7664.31432633238,20000,7643.19408157369,1.00010667953646,1.00012859189453,1.0001176357155,NA,NA,10970.4516091869,0.680000000000007,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
87,"jags",78362,2,0.5,0.670000000000016,7337.70981009162,7385.98418833129,20000,7493.55030900089,1.00010204000798,1.00021125034459,1.00015664517629,NA,NA,10951.8056867036,0.670000000000016,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
89,"jags",61413,2,0.5,0.700000000000045,7353.35424699616,7489.39387566701,20000,7489.5121026356,0.9999812586046,1.00006930264505,1.00002528062482,NA,NA,10504.7917814224,0.700000000000045,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
91,"jags",72018,2,0.5,0.650000000000034,6591.180631864,6662.01998604191,20000,7150.29415603298,0.999950000390513,0.99996545878664,0.999957729588577,NA,NA,10140.2778951749,0.650000000000034,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
93,"jags",66788,2,0.5,0.689999999999998,6938.26053984746,7132.55922695607,20000,7301.38739626782,0.999951329194465,1.00002468915557,0.999988009175019,NA,NA,10055.45005775,0.689999999999998,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
95,"jags",19639,2,0.5,0.740000000000009,7035.13864763694,7113.17231051502,20000,7268.91440722934,0.999954714916384,0.999955225480221,0.999954970198302,NA,NA,9506.94411842817,0.740000000000009,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
97,"jags",68716,2,0.5,0.670000000000016,7505.66676893323,7593.58605342221,20000,7326.19592177846,0.99996001955968,1.00000926236982,0.999984640964751,NA,NA,11202.4877148254,0.670000000000016,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
99,"jags",34163,2,0.5,0.659999999999968,7427.32141418124,7506.26052744776,20000,7383.72066549682,1.00000007478977,1.00007431120038,1.00003719299507,NA,NA,11253.5172942145,0.659999999999968,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
101,"jags",52953,2,0.5,0.710000000000036,6927.92604685835,7222.86100671822,20000,7067.32726062146,1.00005556098287,1.00044241415249,1.00024898756768,NA,NA,9757.64231951831,0.710000000000036,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
103,"jags",75834,2,0.5,0.699999999999989,6149.40708341089,6402.73441929752,20000,6479.6321410076,0.999956343231923,0.999973919700381,0.999965131466152,NA,NA,8784.86726201569,0.699999999999989,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
105,"jags",23712,2,0.5,0.699999999999989,6907.5120699395,6943.25908181152,20000,7068.07355356638,0.999953280881045,1.00023518224842,1.00009423156473,NA,NA,9867.87438562802,0.699999999999989,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
107,"jags",80542,2,0.5,0.660000000000025,7589.58913847829,7674.10331883762,20000,7627.12754107794,1.00014695101021,1.00029009387118,1.00021852244069,NA,NA,11499.3774825424,0.660000000000025,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
109,"jags",38632,2,0.5,0.670000000000016,6644.3621906189,6807.43529236848,20000,7181.79250449972,0.999958541028307,1.00006004815803,1.00000929459317,NA,NA,9916.95849346082,0.670000000000016,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
111,"jags",47339,2,0.5,0.659999999999968,7474.51792342407,7524.6867039491,20000,7416.80134860641,0.999949999902522,0.999962961330074,0.999956480616298,NA,NA,11325.0271567037,0.659999999999968,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
113,"jags",54263,2,0.5,0.669999999999959,7149.13741066151,7163.80597863014,20000,7290.04962485403,1.00066740352514,1.00075845916289,1.00071293134401,NA,NA,10670.3543442716,0.669999999999959,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
115,"jags",15202,2,0.5,0.769999999999982,7435.42436918767,7542.20428134603,20000,7378.42590754533,0.999952600073301,0.9999965349815,0.9999745675274,NA,NA,9656.39528465954,0.769999999999982,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
117,"jags",26482,2,0.5,0.670000000000073,6834.51987404556,7043.36363350347,20000,6830.99502152533,1.00018356917733,1.00029756255325,1.00024056586529,NA,NA,10200.7759314102,0.670000000000073,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
119,"jags",32386,2,0.5,0.649999999999977,7590.34112871535,7635.94005438925,20000,7561.78978890567,1.00042717207652,1.00069958372496,1.00056337790074,NA,NA,11677.4478903317,0.649999999999977,"mvnc",0.5,10453.3829097133,757.301873964772,10511.4112310002,8784.86726201569,11677.4478903317
121,"jags",59189,2,0.5,0.669999999999959,3485.67542437542,3494.95727640782,20000,3366.33007005799,0.999950518859789,0.999973412812952,0.999961965836371,NA,NA,5202.50063339647,0.669999999999959,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
123,"jags",33032,2,0.5,0.690000000000055,3230.69778428803,3233.10494873564,20000,3407.25691193877,0.999963429629936,0.999974470437093,0.999968950033515,NA,NA,4682.17070186634,0.690000000000055,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
125,"jags",19139,2,0.5,0.670000000000073,3436.74355934657,3487.95785880363,20000,3433.38777208426,1.0000452074121,1.00050744945488,1.00027632843349,NA,NA,5129.46799902418,0.670000000000073,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
127,"jags",78362,2,0.5,0.690000000000055,3430.0140853217,3499.70473409103,20000,3404.2112831868,1.00016345087922,1.00045937604535,1.00031141346228,NA,NA,4971.03490626294,0.690000000000055,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
129,"jags",61413,2,0.5,0.670000000000073,3461.79328837843,3492.07198852089,20000,3384.38482147901,1.00004070961593,1.0000460399399,1.00004337477792,NA,NA,5166.8556542956,0.670000000000073,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
131,"jags",72018,2,0.5,0.67999999999995,3328.54290105329,3385.60252031936,20000,3399.78793639418,1.00048111543102,1.00063565913315,1.00055838728208,NA,NA,4894.91603096109,0.67999999999995,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
133,"jags",66788,2,0.5,0.670000000000073,3520.58521429423,3561.27738732618,20000,3407.08685292251,1.00010015726298,1.0003166983743,1.00020842781864,NA,NA,5254.6047974535,0.670000000000073,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
135,"jags",19639,2,0.5,0.669999999999959,3290.46207189302,3323.18603387963,20000,3481.7975929619,1.00010383763389,1.00018256950003,1.00014320356696,NA,NA,4911.13742073615,0.669999999999959,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
137,"jags",68716,2,0.5,0.740000000000009,3422.32635773319,3455.75857899801,20000,3499.36125270015,0.999950492631842,0.999973630964707,0.999962061798275,NA,NA,4624.76534828803,0.740000000000009,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
139,"jags",34163,2,0.5,0.670000000000073,2935.23531298958,3166.30852439744,20000,3482.03544366116,1.00010759547024,1.00013611852227,1.00012185699625,NA,NA,4380.94822834219,0.670000000000073,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
141,"jags",52953,2,0.5,0.690000000000055,3553.19438584852,3561.57987414283,20000,3572.79245421141,0.999956191501521,0.999991315788036,0.999973753644778,NA,NA,5149.55708093948,0.690000000000055,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
143,"jags",75834,2,0.5,0.699999999999932,3304.17581815081,3325.82140049662,20000,3173.89569190335,0.9999507097288,0.999971629756967,0.999961169742883,NA,NA,4720.25116878734,0.699999999999932,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
145,"jags",23712,2,0.5,0.659999999999968,3587.23726700011,3601.47711841538,20000,3456.02249142416,0.999953864156903,1.00006814943685,1.00001100679687,NA,NA,5435.20798030346,0.659999999999968,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
147,"jags",80542,2,0.5,0.659999999999968,3554.91396911239,3557.73124741017,20000,3454.0933979037,1.0008732966492,1.00097579422485,1.00092454543703,NA,NA,5386.23328653418,0.659999999999968,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
149,"jags",38632,2,0.5,0.650000000000091,3475.49011658267,3489.95113737406,20000,3449.5982928209,1.00020894295366,1.00028885703478,1.00024889999422,NA,NA,5346.9078716649,0.650000000000091,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
151,"jags",47339,2,0.5,0.759999999999991,3549.23475132459,3556.96121331814,20000,3399.58446131352,0.999953787256267,0.99995725388679,0.999955520571528,NA,NA,4670.04572542715,0.759999999999991,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
153,"jags",54263,2,0.5,0.669999999999959,3364.85566447564,3382.26381038793,20000,3416.96201554557,0.99995060079841,1.00000223352681,0.999976417162609,NA,NA,5022.17263354603,0.669999999999959,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
155,"jags",15202,2,0.5,0.659999999999968,3268.7217239143,3308.00152974836,20000,3355.10877730698,1.00021443877022,1.00021595324869,1.00021519600945,NA,NA,4952.60867259766,0.659999999999968,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
157,"jags",26482,2,0.5,0.649999999999977,3773.11097868942,3797.80410472272,20000,3684.53790907328,1.00062258256362,1.000972048616,1.00079731558981,NA,NA,5804.78612106085,0.649999999999977,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
159,"jags",32386,2,0.5,0.660000000000082,3618.67308068391,3625.44743161886,20000,3582.32078898682,1.00020715351677,1.00022768714926,1.00021742033301,NA,NA,5482.83800103555,0.660000000000082,"mvnc",0.75,5059.45051312615,346.147211618413,5075.82031628511,4380.94822834219,5804.78612106085
161,"jags",59189,2,0.5,0.700000000000045,1848.97543354169,1850.67808810546,20000,2015.75236203775,1.00091116412259,1.00116170321801,1.0010364336703,NA,NA,2641.39347648796,0.700000000000045,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
163,"jags",33032,2,0.5,0.710000000000036,1935.83343448775,1940.79207664488,20000,2003.80233959838,1.00061134065879,1.00067515853905,1.00064324959892,NA,NA,2726.52596406712,0.710000000000036,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
165,"jags",19139,2,0.5,0.689999999999941,2094.84690955825,2113.78342126775,20000,1989.71704819089,1.00050953813075,1.00058875688698,1.00054914750887,NA,NA,3036.0100138528,0.689999999999941,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
167,"jags",78362,2,0.5,0.720000000000027,1846.58970160085,1854.79705104547,20000,1945.99004069513,0.99999876087613,1.00003829313846,1.00001852700729,NA,NA,2564.70791888997,0.720000000000027,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
169,"jags",61413,2,0.5,0.659999999999968,1895.16428198314,1901.70009346355,20000,1973.45353612353,0.999958330487976,0.999970843660543,0.999964587074259,NA,NA,2871.46103330792,0.659999999999968,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
171,"jags",72018,2,0.5,0.690000000000055,1974.28029953542,1989.24394123333,20000,1914.37519014803,1.00020102143011,1.00031658581977,1.00025880362494,NA,NA,2861.27579642792,0.690000000000055,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
173,"jags",66788,2,0.5,0.669999999999959,2024.16847818473,2035.6056566347,20000,1988.0814116873,1.00011528584407,1.00018086301527,1.00014807442967,NA,NA,3021.14698236545,0.669999999999959,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
175,"jags",19639,2,0.5,0.689999999999941,1872.51300330037,1877.82199918154,20000,1955.54587292046,1.00066486954601,1.00103526793204,1.00085006873903,NA,NA,2713.78696130512,0.689999999999941,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
177,"jags",68716,2,0.5,0.649999999999977,1755.03833212959,1769.15667221642,20000,2082.28193912166,0.9999501196302,0.999953774067018,0.999951946848609,NA,NA,2700.05897250715,0.649999999999977,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
179,"jags",34163,2,0.5,0.700000000000045,2104.97319237055,2123.59123550264,20000,1974.09527153223,1.00083876801478,1.00096652509131,1.00090264655304,NA,NA,3007.10456052916,0.700000000000045,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
181,"jags",52953,2,0.5,0.670000000000073,2018.3787200007,2020.28369400032,20000,2015.59294468665,1.00045957942822,1.0004666593561,1.00046311939216,NA,NA,3012.50555223952,0.670000000000073,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
183,"jags",75834,2,0.5,0.669999999999959,1835.31018333501,1846.2024564239,20000,1879.40914018415,0.999952960000811,0.999964699303305,0.999958829652058,NA,NA,2739.26893035092,0.669999999999959,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
185,"jags",23712,2,0.5,0.689999999999941,1989.18599866885,1993.16196030488,20000,1903.06129493433,1.00081445462209,1.00112218673884,1.00096832068047,NA,NA,2882.87825894061,0.689999999999941,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
187,"jags",80542,2,0.5,0.659999999999968,2014.92535318911,2028.4433202057,20000,1983.33333197011,0.999950255538353,0.999951480029183,0.999950867783768,NA,NA,3052.91720180183,0.659999999999968,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
189,"jags",38632,2,0.5,0.720000000000027,2002.45303234605,2029.07673154132,20000,1961.6820665255,0.999956826517841,0.999976101764071,0.999966464140956,NA,NA,2781.18476714719,0.720000000000027,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
191,"jags",47339,2,0.5,0.649999999999977,2070.92221383675,2071.81745393234,20000,2138.1914690455,1.00053004256045,1.00080305536176,1.0006665489611,NA,NA,3186.03417513358,0.649999999999977,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
193,"jags",54263,2,0.5,0.659999999999968,1764.37145625311,1782.2406386629,20000,1766.92846087235,1.00044808896604,1.00051110475664,1.00047959686134,NA,NA,2673.29008523211,0.659999999999968,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
195,"jags",15202,2,0.5,0.660000000000082,1929.15361530086,1935.9564657186,20000,1930.87377865937,1.00013727307613,1.00018424585238,1.00016075946426,NA,NA,2922.96002318276,0.660000000000082,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
197,"jags",26482,2,0.5,0.659999999999968,1862.26338638579,1874.89020442906,20000,1808.63752486104,1.00127421880913,1.00132908284199,1.00130165082556,NA,NA,2821.61119149376,0.659999999999968,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
199,"jags",32386,2,0.5,0.690000000000055,1978.36487523681,1987.1262607557,20000,1951.66969233836,0.999952033183242,0.999972920376981,0.999962476780111,NA,NA,2867.19547135747,0.690000000000055,"mvnc",0.85,2854.16586683102,163.229794190811,2864.23563389269,2564.70791888997,3186.03417513358
201,"jags",59189,2,0.5,0.67999999999995,1318.868293022,1320.68904716745,20000,1263.97624474807,0.999950006868373,0.999969050181884,0.999959528525129,NA,NA,1939.51219562072,0.67999999999995,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
203,"jags",33032,2,0.5,0.670000000000073,1377.07555764934,1382.55524837039,20000,1339.29613680792,1.00013219960706,1.00031409675558,1.00022314818132,NA,NA,2055.33665320774,0.670000000000073,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
205,"jags",19139,2,0.5,0.659999999999968,1305.5756696978,1310.99471703189,20000,1297.40859267784,0.999959912921122,0.999987079620699,0.99997349627091,NA,NA,1978.14495408768,0.659999999999968,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
207,"jags",78362,2,0.5,0.660000000000082,1434.26445361794,1436.89132847878,20000,1306.83692130455,1.00031020927458,1.00056763347571,1.00043892137515,NA,NA,2173.12796002691,0.660000000000082,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
209,"jags",61413,2,0.5,0.670000000000073,1346.74899966734,1352.88067807584,20000,1306.61185549334,1.00211357814217,1.00213094928333,1.00212226371275,NA,NA,2010.07313383163,0.670000000000073,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
211,"jags",72018,2,0.5,0.700000000000045,1300.3998243386,1305.37878518985,20000,1240.66606685961,1.00031056645807,1.00039175536342,1.00035116091075,NA,NA,1857.71403476931,0.700000000000045,"mvnc",0.9,1937.50087029933,184.642934953691,1983.3960345324,1414.47011116261,2202.16540190173
